2026-05-24 19:46:03 | ALERT: Suspicious Traffic | Source IP: 151.101.38.172 | Destination Port: 1205
2026-05-26 21:10:44 | ALERT | Attack Type: None | IP: 23.44.10.26 | Port: 64319 | Threat: MEDIUM | India, Chennai, Akamai International B.V.
2026-05-26 21:11:45 | ALERT | Attack Type: None | IP: 23.44.10.51 | Port: 56469 | Threat: MEDIUM | India, Chennai, Akamai International B.V.
2026-05-26 21:11:52 | ALERT | Attack Type: None | IP: 40.104.134.66 | Port: 6639 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-26 21:13:15 | ALERT | Attack Type: None | IP: 142.251.157.119 | Port: 64591 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-26 21:14:00 | ALERT | Attack Type: None | IP: 23.208.65.9 | Port: 6339 | Threat: MEDIUM | India, Kolkata, Bharti Airtel Limited
2026-05-26 21:14:03 | ALERT | Attack Type: None | IP: 18.67.195.3 | Port: 6342 | Threat: MEDIUM | India, Mumbai, Amazon.com, Inc.
2026-05-26 21:14:44 | ALERT | Attack Type: None | IP: 20.190.146.38 | Port: 11804 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-26 21:14:47 | ALERT | Attack Type: None | IP: 13.107.42.254 | Port: 14649 | Threat: MEDIUM | Canada, Montreal, Microsoft Corporation
2026-05-26 21:14:50 | ALERT | Attack Type: None | IP: 150.171.84.254 | Port: 5777 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-26 21:14:52 | ALERT | Attack Type: None | IP: 51.4.24.5 | Port: 11493 | Threat: MEDIUM | Israel, Tel Aviv, Microsoft Corporation
2026-05-27 00:14:58 | ALERT | Attack Type: None | IP: 142.251.12.188 | Port: 3220 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 00:15:00 | ALERT | Attack Type: None | IP: 23.208.177.91 | Port: 13983 | Threat: MEDIUM | India, Mumbai, Bharti Airtel Limited
2026-05-27 00:15:03 | ALERT | Attack Type: None | IP: 57.150.129.65 | Port: 13984 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 00:15:04 | ALERT | Attack Type: None | IP: 150.171.22.11 | Port: 13993 | Threat: MEDIUM | Canada, Toronto, Microsoft Corporation
2026-05-27 00:15:06 | ALERT | Attack Type: None | IP: 57.155.101.212 | Port: 13995 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-27 08:28:13 | ALERT | Attack Type: None | IP: 149.154.170.175 | Port: 13991 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Inc
2026-05-27 08:28:16 | ALERT | Attack Type: None | IP: 40.104.122.226 | Port: 14026 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-27 08:28:18 | ALERT | Attack Type: None | IP: 20.189.173.14 | Port: 14028 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 08:28:20 | ALERT | Attack Type: None | IP: 74.178.76.128 | Port: 14029 | Threat: MEDIUM | Ireland, Dublin, BellSouth.net Inc.
2026-05-27 08:28:22 | ALERT | Attack Type: None | IP: 52.123.253.101 | Port: 14038 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-27 08:28:24 | ALERT | Attack Type: None | IP: 168.62.7.82 | Port: 14040 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 08:28:26 | ALERT | Attack Type: None | IP: 20.189.173.10 | Port: 14041 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 08:28:28 | ALERT | Attack Type: None | IP: 172.64.149.247 | Port: 4780 | Threat: MEDIUM | Canada, Toronto, Cloudflare, Inc.
2026-05-27 08:28:29 | ALERT | Attack Type: None | IP: 52.253.84.76 | Port: 4781 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 09:39:43 | ALERT | Attack Type: None | IP: 20.190.145.141 | Port: 11624 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-27 09:39:46 | ALERT | Attack Type: None | IP: 4.247.188.233 | Port: 13242 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 09:39:48 | ALERT | Attack Type: None | IP: 52.168.117.169 | Port: 13239 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 09:39:50 | ALERT | Attack Type: None | IP: 204.79.197.222 | Port: 4937 | Threat: MEDIUM | Canada, Montreal, Microsoft Corporation
2026-05-27 09:39:52 | ALERT | Attack Type: None | IP: 57.155.142.113 | Port: 13251 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-27 09:39:54 | ALERT | Attack Type: None | IP: 13.216.205.223 | Port: 1790 | Threat: MEDIUM | United States, Ashburn, Amazon.com, Inc.
2026-05-27 09:39:56 | ALERT | Attack Type: None | IP: 104.208.16.90 | Port: 3934 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 09:39:57 | ALERT | Attack Type: None | IP: 52.182.143.213 | Port: 10157 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 09:40:00 | ALERT | Attack Type: None | IP: 38.106.231.208 | Port: 1632 | Threat: MEDIUM | United States, Chicago, Cogent Communications
2026-05-27 09:40:02 | ALERT | Attack Type: None | IP: 20.190.145.140 | Port: 1635 | Threat: MEDIUM | India, Chennai, Microsoft Corporation
2026-05-27 09:40:12 | ALERT | Attack Type: None | IP: 85.210.196.11 | Port: 5302 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-27 09:40:14 | ALERT | Attack Type: None | IP: 135.233.95.80 | Port: 5306 | Threat: MEDIUM | United States, Des Moines, MICROSOFT
2026-05-27 09:40:52 | ALERT | Attack Type: None | IP: 40.79.167.10 | Port: 5348 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-27 09:41:04 | ALERT | Attack Type: None | IP: 57.154.63.210 | Port: 5351 | Threat: MEDIUM | United States, Phoenix, MICROSOFT
2026-05-27 09:41:11 | ALERT | Attack Type: None | IP: 40.74.78.229 | Port: 5353 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-27 09:42:09 | ALERT | Attack Type: None | IP: 20.42.73.25 | Port: 2866 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 09:42:14 | ALERT | Attack Type: None | IP: 74.178.76.54 | Port: 2870 | Threat: MEDIUM | Ireland, Dublin, BellSouth.net Inc.
2026-05-27 09:42:30 | ALERT | Attack Type: None | IP: 142.251.222.142 | Port: 59947 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 09:42:37 | ALERT | Attack Type: None | IP: 20.42.73.27 | Port: 2886 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 09:42:54 | ALERT | Attack Type: None | IP: 20.50.73.8 | Port: 2892 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 09:43:33 | ALERT | Attack Type: None | IP: 72.147.149.16 | Port: 2896 | Threat: MEDIUM | United States, San Antonio, Microsoft Corporation
2026-05-27 09:43:36 | ALERT | Attack Type: None | IP: 184.28.109.248 | Port: 2901 | Threat: MEDIUM | India, Chennai, Akamai Technologies, Inc.
2026-05-27 09:43:39 | ALERT | Attack Type: None | IP: 23.192.97.175 | Port: 2900 | Threat: MEDIUM | India, Pune, Bharti Airtel Limited
2026-05-27 09:43:42 | ALERT | Attack Type: None | IP: 14.102.231.206 | Port: 2902 | Threat: MEDIUM | Singapore, Singapore, Edgevana, Inc.
2026-05-27 09:43:48 | ALERT | Attack Type: None | IP: 40.79.150.121 | Port: 10334 | Threat: MEDIUM | France, Paris, Microsoft Corporation
2026-05-27 09:44:47 | ALERT | Attack Type: None | IP: 18.161.246.70 | Port: 9992 | Threat: MEDIUM | United States, Seattle, Amazon.com, Inc.
2026-05-27 09:44:53 | ALERT | Attack Type: None | IP: 23.192.97.61 | Port: 9995 | Threat: MEDIUM | India, Pune, Bharti Airtel Limited
2026-05-27 09:45:42 | ALERT | Attack Type: None | IP: 40.79.163.155 | Port: 10001 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-27 09:45:44 | ALERT | Attack Type: None | IP: 40.74.79.222 | Port: 10002 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-27 09:45:46 | ALERT | Attack Type: None | IP: 13.69.239.72 | Port: 10005 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 09:53:10 | ALERT | Attack Type: None | IP: 142.250.206.46 | Port: 59076 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 09:55:53 | ALERT | Attack Type: None | IP: 20.189.173.5 | Port: 8839 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 09:56:04 | ALERT | Attack Type: None | IP: 20.50.73.4 | Port: 8845 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 09:58:52 | ALERT | Attack Type: None | IP: 52.182.141.63 | Port: 13248 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 09:59:51 | ALERT | Attack Type: None | IP: 44.196.240.47 | Port: 9027 | Threat: MEDIUM | United States, Ashburn, Amazon.com
2026-05-27 09:59:55 | ALERT | Attack Type: None | IP: 51.104.15.253 | Port: 13168 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-27 10:06:31 | ALERT | Attack Type: None | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Unknown, Unknown, Unknown
2026-05-27 10:06:36 | ALERT | Attack Type: None | IP: 13.107.137.11 | Port: 3565 | Threat: MEDIUM | United States, Redmond, Microsoft Corporation
2026-05-27 10:06:44 | ALERT | Attack Type: None | IP: 52.105.231.39 | Port: 3568 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 10:06:46 | ALERT | Attack Type: None | IP: 149.154.166.110 | Port: 3569 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-27 10:06:53 | ALERT | Attack Type: None | IP: 104.208.16.90 | Port: 3574 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:08:06 | ALERT | Attack Type: None | IP: 13.107.137.11 | Port: 3528 | Threat: MEDIUM | United States, Redmond, Microsoft Corporation
2026-05-27 10:08:09 | ALERT | Attack Type: None | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Unknown, Unknown, Unknown
2026-05-27 10:08:11 | ALERT | Attack Type: None | IP: 52.105.231.39 | Port: 3532 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 10:08:28 | ALERT | Attack Type: None | IP: 104.208.16.90 | Port: 11413 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:09:43 | ALERT | Attack Type: None | IP: 13.107.5.93 | Port: 7511 | Threat: MEDIUM | United States, Cleveland, Microsoft Corporation
2026-05-27 10:09:47 | ALERT | Attack Type: None | IP: 18.161.229.129 | Port: 7261 | Threat: MEDIUM | United States, Seattle, Amazon.com, Inc.
2026-05-27 10:09:51 | ALERT | Attack Type: None | IP: 20.42.65.93 | Port: 12259 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 10:12:28 | ALERT | Attack Type: None | IP: 20.44.10.122 | Port: 2222 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:12:30 | ALERT | Attack Type: None | IP: 20.189.173.9 | Port: 2225 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 10:12:37 | ALERT | Attack Type: None | IP: 149.154.166.110 | Port: 2230 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-27 10:12:54 | ALERT | Attack Type: None | IP: 20.50.73.8 | Port: 2233 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 10:15:07 | ALERT | Attack Type: None | IP: 57.155.101.212 | Port: 14099 | Threat: MEDIUM | Singapore, Singapore, MICROSOFT
2026-05-27 10:19:10 | ALERT | Attack Type: None | IP: 20.189.173.8 | Port: 5836 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 10:19:16 | ALERT | Attack Type: None | IP: 91.108.56.126 | Port: 7561 | Threat: MEDIUM | The Netherlands, Amsterdam, Telegram Messenger Network
2026-05-27 10:19:28 | ALERT | Attack Type: None | IP: 13.89.179.14 | Port: 14784 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:19:53 | ALERT | Attack Type: None | IP: 20.190.146.32 | Port: 12306 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 10:19:55 | ALERT | Attack Type: None | IP: 20.247.185.124 | Port: 12310 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 10:20:15 | ALERT | Attack Type: None | IP: 20.189.173.6 | Port: 12313 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 10:23:19 | ALERT | Attack Type: None | IP: 20.42.73.25 | Port: 1622 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 10:25:53 | ALERT | Attack Type: None | IP: 52.182.143.210 | Port: 4302 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:27:55 | ALERT | Attack Type: None | IP: 20.42.73.26 | Port: 13848 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 10:27:58 | ALERT | Attack Type: None | IP: 40.74.78.229 | Port: 13851 | Threat: MEDIUM | Japan, Osaka, Microsoft Corporation
2026-05-27 10:31:17 | ALERT | Attack Type: None | IP: 91.108.23.100 | Port: 10162 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram CDN Network
2026-05-27 10:34:19 | ALERT | Attack Type: None | IP: 52.182.143.214 | Port: 3484 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:39:46 | ALERT | Attack Type: None | IP: 20.135.6.11 | Port: 7251 | Threat: MEDIUM | United States, Phoenix, Microsoft Corporation
2026-05-27 10:39:49 | ALERT | Attack Type: None | IP: 57.150.134.97 | Port: 7254 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:42:54 | ALERT | Attack Type: None | IP: 40.79.167.9 | Port: 13581 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-27 10:45:43 | ALERT | Attack Type: None | IP: 40.79.150.121 | Port: 8608 | Threat: MEDIUM | France, Paris, Microsoft Corporation
2026-05-27 10:48:33 | ALERT | Attack Type: None | IP: 20.189.173.23 | Port: 9385 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 10:50:55 | ALERT | Attack Type: None | IP: 20.42.179.204 | Port: 9823 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-27 10:51:07 | ALERT | Attack Type: None | IP: 34.120.208.123 | Port: 9831 | Threat: MEDIUM | United States, Kansas City, Google LLC
2026-05-27 10:54:34 | ALERT | Attack Type: None | IP: 20.44.10.123 | Port: 9050 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 10:54:52 | ALERT | Attack Type: None | IP: 51.104.15.253 | Port: 12817 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-27 10:55:29 | ALERT | Attack Type: None | IP: 20.42.179.192 | Port: 10828 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-27 10:55:53 | ALERT | Attack Type: None | IP: 20.189.173.26 | Port: 1673 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 11:00:35 | ALERT | Attack Type: None | IP: 172.215.188.225 | Port: 4232 | Threat: MEDIUM | United States, San Antonio, Microsoft Corporation
2026-05-27 11:00:38 | ALERT | Attack Type: None | IP: 149.154.170.175 | Port: 4236 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Inc
2026-05-27 11:00:55 | ALERT | Attack Type: None | IP: 20.52.64.200 | Port: 4242 | Threat: MEDIUM | Germany, Frankfurt am Main, Microsoft Corporation
2026-05-27 11:02:28 | ALERT | Attack Type: None | IP: 34.201.247.42 | Port: 2402 | Threat: MEDIUM | United States, Ashburn, Amazon.com, Inc.
2026-05-27 11:02:31 | ALERT | Attack Type: None | IP: 142.250.193.174 | Port: 55797 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 11:02:42 | ALERT | Attack Type: None | IP: 142.251.43.142 | Port: 13838 | Threat: MEDIUM | Thailand, Bangkok, Google LLC
2026-05-27 11:03:47 | ALERT | Attack Type: None | IP: 142.250.205.46 | Port: 61040 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 11:05:35 | ALERT | Attack Type: None | IP: 172.217.24.14 | Port: 60383 | Threat: MEDIUM | United States, Mountain View, Google LLC
2026-05-27 11:06:03 | ALERT | Attack Type: None | IP: 52.168.117.169 | Port: 14199 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 11:07:52 | ALERT | Attack Type: None | IP: 104.114.67.71 | Port: 6010 | Threat: MEDIUM | India, Bengaluru, Akamai Technologies, Inc.
2026-05-27 11:07:55 | ALERT | Attack Type: None | IP: 20.190.146.39 | Port: 6223 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 11:08:34 | ALERT | Attack Type: None | IP: 142.250.66.14 | Port: 61320 | Threat: MEDIUM | India, Mumbai, Google LLC
2026-05-27 11:09:32 | ALERT | Attack Type: None | IP: 192.168.1.5 | Port: 443 | Threat: MEDIUM | Unknown, Unknown, Unknown
2026-05-27 11:09:35 | ALERT | Attack Type: None | IP: 172.188.155.25 | Port: 9061 | Threat: MEDIUM | Singapore, Singapore, Microsoft
2026-05-27 11:09:38 | ALERT | Attack Type: None | IP: 20.190.146.39 | Port: 2894 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 11:09:43 | ALERT | Attack Type: None | IP: 13.107.5.93 | Port: 14090 | Threat: MEDIUM | United States, Cleveland, Microsoft Corporation
2026-05-27 11:09:49 | ALERT | Attack Type: DOS / TRAFFIC FLOOD | IP: 13.107.137.11 | Port: 2089 | Threat: CRITICAL | United States, Redmond, Microsoft Corporation
2026-05-27 11:09:53 | ALERT | Attack Type: None | IP: 52.105.231.39 | Port: 8230 | Threat: MEDIUM | Singapore, Singapore, Microsoft Corporation
2026-05-27 11:11:30 | ALERT | Attack Type: None | IP: 40.84.85.40 | Port: 13753 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 11:11:33 | ALERT | Attack Type: None | IP: 48.211.4.16 | Port: 13756 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 11:11:51 | ALERT | Attack Type: None | IP: 51.104.15.253 | Port: 13762 | Threat: MEDIUM | United Kingdom, City of London, Microsoft Corporation
2026-05-27 11:12:28 | ALERT | Attack Type: None | IP: 13.89.178.27 | Port: 13767 | Threat: MEDIUM | United States, Des Moines, Microsoft Corporation
2026-05-27 11:12:54 | ALERT | Attack Type: None | IP: 40.79.167.9 | Port: 6682 | Threat: MEDIUM | Australia, The Rocks, Microsoft Corporation
2026-05-27 11:12:56 | ALERT | Attack Type: None | IP: 91.108.56.126 | Port: 7561 | Threat: MEDIUM | The Netherlands, Amsterdam, Telegram Messenger Network
2026-05-27 11:12:59 | ALERT | Attack Type: None | IP: 91.108.23.100 | Port: 1677 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram CDN Network
2026-05-27 11:13:07 | ALERT | Attack Type: None | IP: 149.154.166.110 | Port: 6691 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Amsterdam Network
2026-05-27 11:16:33 | ALERT | Attack Type: None | IP: 142.251.220.110 | Port: 60202 | Threat: MEDIUM | Hong Kong, Hong Kong, Google LLC
2026-05-27 11:16:36 | ALERT | Attack Type: None | IP: 52.168.112.66 | Port: 8177 | Threat: MEDIUM | United States, Boydton, Microsoft Corporation
2026-05-27 11:18:25 | ALERT | Attack Type: None | IP: 20.189.173.16 | Port: 8724 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 11:18:28 | ALERT | Attack Type: None | IP: 20.42.179.192 | Port: 8727 | Threat: MEDIUM | United States, Quincy, Microsoft Corporation
2026-05-27 11:22:54 | ALERT | Attack Type: None | IP: 4.247.188.224 | Port: 2258 | Threat: MEDIUM | India, Pune, Microsoft Corporation
2026-05-27 11:25:53 | ALERT | Attack Type: None | IP: 20.189.173.26 | Port: 3087 | Threat: MEDIUM | United States, San Francisco, Microsoft Corporation
2026-05-27 11:28:26 | ALERT | Attack Type: None | IP: 149.154.170.175 | Port: 3093 | Threat: MEDIUM | Netherlands, Amsterdam, Telegram Messenger Inc
2026-05-27 11:28:30 | ALERT | Attack Type: None | IP: 20.50.73.4 | Port: 4441 | Threat: MEDIUM | Ireland, Dublin, Microsoft Corporation
2026-05-27 11:30:55 | ALERT | Attack Type: None | IP: 20.52.64.200 | Port: 5282 | Threat: MEDIUM | Germany, Frankfurt am Main, Microsoft Corporation
